United States, Period fertility tables, birth orders 1 to 5+
Last modified: 22/06/2018
Year     x       w0x       m1x       q1x     l0x    b1x     L0x   Sb1x       w1x       m2x       q2x    l1x    b2x     L1x   Sb2x       w2x       m3x       q3x    l2x    b3x     L2x   Sb3x       w3x       m4x       q4x    l3x    b4x     L3x   Sb4x       w4x      m5px      q5px    l4x   b5px     L4x  Sb5px
1989    30   0.29509   0.09734   0.09282    3091    287    2948   6909   0.23796   0.14839   0.13814   2364    348    2344   4544   0.28256   0.07186   0.06936   2588    191    2662   1956   0.12764   0.06251   0.06061   1258     82    1309    698   0.05675   0.08697   0.08335    698     64     737    377
1989    31   0.26916   0.08988   0.08602    2804    241    2684   7196   0.22937   0.14016   0.13098   2303    319    2273   4892   0.29847   0.06587   0.06377   2745    185    2808   2147   0.13902   0.05722   0.05562   1367     81    1417    780   0.06397   0.08016   0.07707    780     66     818    441
1989    32   0.24470   0.07921   0.07619    2563    195    2466   7437   0.22127   0.12437   0.11709   2226    273    2193   5211   0.31266   0.05671   0.05515   2879    166    2930   2332   0.14985   0.05030   0.04906   1471     76    1514    861   0.07152   0.07401   0.07137    861     66     897    507
1989    33   0.22568   0.06908   0.06678    2368    158    2289   7632   0.21315   0.10802   0.10248   2148    229    2117   5484   0.32344   0.04875   0.04759   2985    147    3024   2499   0.15913   0.04310   0.04219   1561     69    1599    937   0.07861   0.06646   0.06432    937     64     970    573
1989    34   0.21185   0.05903   0.05733    2210    127    2146   7790   0.20541   0.08991   0.08604   2078    184    2052   5712   0.33107   0.04003   0.03924   3066    124    3096   2646   0.16676   0.03592   0.03529   1640     60    1671   1006   0.08491   0.05821   0.05656   1006     60    1035    638
1989    35   0.20033   0.05018   0.04895    2083    102    2032   7917   0.19899   0.07424   0.07159   2020    148    1999   5897   0.33756   0.03268   0.03216   3127    103    3149   2770   0.17280   0.03060   0.03014   1703     53    1728   1066   0.09033   0.05178   0.05047   1066     57    1092    698
1989    36   0.18798   0.04174   0.04088    1981     81    1941   8019   0.19426   0.05964   0.05792   1974    117    1957   6045   0.34434   0.02566   0.02534   3173     82    3189   2873   0.17790   0.02508   0.02477   1753     44    1772   1119   0.09552   0.04621   0.04517   1119     53    1141    755
1989    37   0.17554   0.03323   0.03268    1900     62    1869   8100   0.19095   0.04440   0.04344   1938     86    1927   6162   0.34964   0.01914   0.01896   3207     62    3219   2955   0.18275   0.01985   0.01966   1791     36    1804   1164   0.10111   0.03724   0.03656   1164     44    1181    807
1989    38   0.16486   0.02669   0.02633    1838     48    1814   8162   0.18754   0.03325   0.03271   1914     63    1907   6248   0.35304   0.01403   0.01393   3231     45    3240   3016   0.18703   0.01548   0.01536   1817     28    1825   1200   0.10753   0.03242   0.03191   1200     39    1214    851
1989    39   0.15356   0.01871   0.01854    1790     33    1773   8210   0.18419   0.02094   0.02073   1899     40    1896   6311   0.35713   0.00890   0.00886   3249     29    3255   3062   0.19076   0.00993   0.00988   1834     18    1839   1228   0.11436   0.02246   0.02221   1228     28    1237    891
1989    40   0.13920   0.01382   0.01372    1756     24    1744   8244   0.18230   0.01374   0.01364   1893     26    1892   6351   0.36223   0.00604   0.00602   3260     20    3263   3091   0.19506   0.00701   0.00699   1845     13    1848   1246   0.12122   0.01716   0.01701   1246     21    1253    919
1989    41   0.12549   0.00975   0.00970    1732     17    1724   8268   0.18034   0.00848   0.00845   1891     16    1891   6377   0.36552   0.00384   0.00383   3266     13    3268   3110   0.20002   0.00457   0.00456   1851      8    1853   1259   0.12864   0.01228   0.01220   1259     16    1263    940
1989    42   0.11656   0.00626   0.00624    1716     11    1710   8284   0.17506   0.00480   0.00479   1892      9    1893   6393   0.36339   0.00225   0.00225   3270      7    3271   3123   0.20570   0.00279   0.00279   1855      5    1857   1268   0.13929   0.00781   0.00778   1268     10    1270    956
1989    43   0.11254   0.00330   0.00329    1705      6    1702   8295   0.16555   0.00266   0.00266   1893      5    1894   6402   0.35478   0.00127   0.00126   3272      4    3272   3130   0.21150   0.00170   0.00170   1858      3    1858   1273   0.15564   0.00513   0.00511   1273      7    1274    965
1989    44   0.10893   0.00141   0.00141    1699      2    1698   8301   0.15623   0.00130   0.00130   1894      2    1894   6407   0.34396   0.00063   0.00062   3272      2    3273   3134   0.21751   0.00080   0.00080   1859      1    1859   1276   0.17337   0.00276   0.00275   1276      4    1277    972
1989    45   0.09955   0.00087   0.00087    1697      1    1696   8303   0.14871   0.00048   0.00048   1894      1    1894   6409   0.33521   0.00030   0.00030   3273      1    3273   3136   0.22581   0.00032   0.00032   1859      1    1859   1277   0.19072   0.00137   0.00137   1277      2    1278    976
1989    46   0.08903   0.00046   0.00046    1695      1    1695   8305   0.14142   0.00024   0.00024   1894      0    1895   6410   0.32501   0.00011   0.00011   3273      0    3273   3137   0.23369   0.00015   0.00015   1860      0    1860   1278   0.21085   0.00055   0.00055   1278      1    1278    977
1989    47   0.08206   0.00014   0.00014    1695      0    1694   8305   0.13377   0.00015   0.00015   1895      0    1895   6411   0.30922   0.00005   0.00005   3273      0    3273   3138   0.23971   0.00008   0.00008   1860      0    1860   1278   0.23524   0.00031   0.00031   1278      0    1278    978
1989    48   0.07688   0.00019   0.00019    1694      0    1694   8306   0.12528   0.00008   0.00008   1895      0    1895   6411   0.29089   0.00003   0.00003   3273      0    3273   3138   0.24472   0.00003   0.00003   1860      0    1860   1278   0.26223   0.00016   0.00016   1278      0    1278    978
1989    49   0.07252   0.00006   0.00006    1694      0    1694   8306   0.11804   0.00003   0.00003   1895      0    1895   6411   0.27512   0.00002   0.00002   3273      0    3273   3138   0.24663   0.00001   0.00001   1860      0    1860   1278   0.28768   0.00008   0.00008   1278      0    1278    979
1989    50   0.06803   0.00000   0.00000    1694      0    1694   8306   0.11269   0.00000   0.00000   1895      0    1895   6411   0.26271   0.00000   0.00000   3273      0    3273   3138   0.24666   0.00000   0.00000   1860      0    1860   1278   0.30991   0.00000   0.00000   1278      0    1278    979
1989    51   0.06587   0.00000   0.00000    1694      0    1694   8306   0.10869   0.00000   0.00000   1895      0    1895   6411   0.25091   0.00000   0.00000   3273      0    3273   3138   0.24484   0.00000   0.00000   1860      0    1860   1278   0.32969   0.00000   0.00000   1278      0    1278    979
1989    52   0.06653   0.00000   0.00000    1694      0    1694   8306   0.10484   0.00000   0.00000   1895      0    1895   6411   0.24031   0.00000   0.00000   3273      0    3273   3138   0.24063   0.00000   0.00000   1860      0    1860   1278   0.34769   0.00000   0.00000   1278      0    1278    979
1989    53   0.06401   0.00000   0.00000    1694      0    1694   8306   0.10090   0.00000   0.00000   1895      0    1895   6411   0.23303   0.00000   0.00000   3273      0    3273   3138   0.23834   0.00000   0.00000   1860      0    1860   1278   0.36372   0.00000   0.00000   1278      0    1278    979
1989    54   0.06207   0.00000   0.00000    1694      0    1694   8306   0.09787   0.00000   0.00000   1895      0    1895   6411   0.22747   0.00000   0.00000   3273      0    3273   3138   0.23691   0.00000   0.00000   1860      0    1860   1278   0.37568   0.00000   0.00000   1278      0    1278    979
1989    55+  0.06311   0.00000   0.00000    1694      0    1694   8306   0.09658   0.00000   0.00000   1895      0    1895   6411   0.22475   0.00000   0.00000   3273      0    3273   3138   0.23542   0.00000   0.00000   1860      0    1860   1278   0.38013   0.00000   0.00000   1278      0    1278    979
1990    12-  1.00000   0.00022   0.00022   10000      2    9999      0   0.00000         .         .      0      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1990    13   0.99917   0.00117   0.00117    9998     12    9992      2   0.00081   0.04279   0.04190      2      0       8      0   0.00002   0.11313   0.10707      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1990    14   0.99588   0.00558   0.00556    9986     56    9958     14   0.00399   0.05665   0.05509     14      2      41      0   0.00013   0.04873   0.04757      0      0       1      0   0.00000   0.37046   0.31257      0      0       0      0   0.00000         .         .      0      0       0      0
1990    15   0.98536   0.01611   0.01598    9931    159    9851     69   0.01386   0.08459   0.08116     67     12     143      3   0.00075   0.07694   0.07409      3      0       5      0   0.00004   0.08700   0.08338      0      0       0      0   0.00000         .         .      0      0       0      0
1990    16   0.96241   0.03291   0.03237    9772    316    9614    228   0.03438   0.11558   0.10927    213     42     360     15   0.00295   0.14036   0.13116     14      4      25      0   0.00024   0.10487   0.09965      0      0       1      0   0.00002   0.38188   0.32066      0      0       0      0
1990    17   0.92566   0.05098   0.04971    9456    470    9220    544   0.06497   0.14515   0.13533    488    100     690     56   0.00834   0.15942   0.14765     52     13      82      4   0.00095   0.14235   0.13289      4      1       7      0   0.00009   0.12073   0.11385      0      0       0      0
1990    18   0.87712   0.06954   0.06721    8985    604    8684   1015   0.10157   0.17259   0.15888    858    188    1092    157   0.01817   0.18808   0.17191    140     37     196     17   0.00277   0.17819   0.16361     16      5      26      1   0.00037   0.18942   0.17303      1      0       3      0
1990    19   0.82197   0.07926   0.07624    8382    639    8062   1618   0.13830   0.17675   0.16240   1273    263    1490    345   0.03229   0.19299   0.17601    291     71     369     54   0.00629   0.19474   0.17746     48     13      69      6   0.00114   0.18479   0.16916      6      2      10      1
1990    20   0.76712   0.08048   0.07737    7743    599    7443   2257   0.16841   0.18361   0.16817   1649    332    1810    608   0.04991   0.19775   0.17996    483    114     578    125   0.01181   0.20721   0.18776    106     29     139     19   0.00276   0.21037   0.19035     19      6      29      2
1990    21   0.71353   0.07980   0.07674    7144    548    6869   2856   0.19054   0.19178   0.17500   1916    388    2022    941   0.07066   0.19554   0.17813    701    158     806    239   0.01960   0.21120   0.19102    191     50     235     48   0.00567   0.21183   0.19154     48     14      67      9
1990    22   0.65984   0.08269   0.07940    6595    524    6333   3405   0.20719   0.19895   0.18095   2076    428    2150   1328   0.09378   0.18193   0.16676    931    189    1042    397   0.02943   0.17993   0.16508    299     63     352     98   0.00977   0.19001   0.17353     98     23     123     23
1990    23   0.60840   0.08599   0.08244    6072    501    5821   3928   0.21947   0.19342   0.17636   2172    431    2231   1756   0.11743   0.16092   0.14893   1170    205    1274    587   0.04025   0.15306   0.14218    425     74     482    161   0.01446   0.17085   0.15740    161     33     192     46
1990    24   0.55909   0.08833   0.08459    5571    471    5335   4429   0.22930   0.18333   0.16793   2241    420    2289   2188   0.14081   0.14209   0.13266   1396    212    1492    792   0.05144   0.12861   0.12084    556     79     615    235   0.01936   0.15160   0.14092    235     41     269     79
1990    25   0.50921   0.09843   0.09382    5100    478    4861   4900   0.23855   0.17999   0.16513   2293    422    2343   2607   0.16474   0.12623   0.11874   1604    214    1698   1004   0.06303   0.11430   0.10812    689     85     747    314   0.02448   0.14023   0.13105    314     49     352    119
1990    26   0.46020   0.10609   0.10075    4621    466    4389   5379   0.24541   0.17760   0.16312   2350    425    2391   3029   0.18909   0.11377   0.10764   1811    217    1905   1218   0.07524   0.10212   0.09716    818     89     876    400   0.03007   0.12625   0.11875    400     55     439    169
1990    27   0.41379   0.10991   0.10418    4156    433    3939   5844   0.24863   0.17237   0.15869   2391    417    2417   3454   0.21314   0.10247   0.09747   2019    216    2110   1435   0.08823   0.09189   0.08786    946     92    1002    489   0.03621   0.11726   0.11076    489     62     531    224
1990    28   0.36891   0.11598   0.10963    3723    408    3519   6277   0.24843   0.17597   0.16174   2407    425    2416   3870   0.23758   0.09723   0.09273   2219    225    2311   1651   0.10198   0.08455   0.08112   1070     95    1129    581   0.04310   0.11133   0.10546    581     70     625    286
1990    29   0.32740   0.10640   0.10103    3315    335    3147   6685   0.24507   0.15930   0.14755   2390    379    2381   4295   0.26108   0.08147   0.07828   2420    204    2501   1876   0.11581   0.07087   0.06845   1199     89    1253    677   0.05063   0.09618   0.09176    677     69     718    356
1990    30   0.29317   0.10276   0.09774    2980    291    2834   7020   0.23934   0.15258   0.14176   2345    355    2325   4675   0.28091   0.07458   0.07190   2595    199    2668   2079   0.12854   0.06549   0.06341   1314     89    1366    765   0.05804   0.08941   0.08558    765     72     807    425
1990    31   0.26797   0.09491   0.09061    2689    244    2567   7311   0.23074   0.14442   0.13469   2282    325    2250   5029   0.29660   0.06816   0.06591   2751    192    2814   2278   0.13980   0.05878   0.05711   1423     87    1474    855   0.06489   0.08444   0.08102    855     76     896    497
1990    32   0.24685   0.08233   0.07907    2445    193    2348   7555   0.22125   0.12994   0.12201   2201    281    2163   5354   0.30985   0.06007   0.05832   2884    176    2934   2470   0.15022   0.05157   0.05027   1529     81    1574    942   0.07183   0.07539   0.07265    942     74     980    573
1990    33   0.22681   0.07201   0.06951    2252    157    2173   7748   0.21330   0.11319   0.10713   2113    235    2078   5635   0.32144   0.05051   0.04927   2989    153    3029   2646   0.15963   0.04436   0.04340   1624     74    1662   1023   0.07883   0.06891   0.06661   1023     73    1058    647
1990    34   0.21135   0.06123   0.05941    2095    124    2033   7905   0.20621   0.09446   0.09020   2034    189    2005   5871   0.32996   0.04165   0.04080   3071    129    3100   2799   0.16733   0.03717   0.03649   1703     64    1735   1096   0.08515   0.05922   0.05752   1096     67    1128    720
1990    35   0.20035   0.05240   0.05106    1971    101    1920   8029   0.19987   0.07756   0.07466   1969    151    1946   6060   0.33572   0.03427   0.03369   3131    108    3152   2929   0.17340   0.03151   0.03103   1768     57    1793   1161   0.09065   0.05361   0.05221   1161     64    1188    786
1990    36   0.19114   0.04386   0.04292    1870     80    1830   8130   0.19468   0.06272   0.06081   1919    119    1901   6211   0.34092   0.02711   0.02675   3174     86    3190   3037   0.17794   0.02693   0.02657   1819     49    1837   1217   0.09533   0.04792   0.04679   1217     59    1242    850
1990    37   0.18094   0.03393   0.03337    1790     60    1760   8210   0.19100   0.04688   0.04580   1880     88    1867   6330   0.34674   0.01978   0.01959   3207     64    3219   3123   0.18165   0.02066   0.02044   1856     39    1869   1267   0.09967   0.04059   0.03978   1267     52    1286    910
1990    38   0.17028   0.02769   0.02731    1730     47    1706   8270   0.18860   0.03609   0.03545   1852     67    1843   6418   0.35132   0.01489   0.01478   3231     48    3240   3187   0.18538   0.01587   0.01574   1881     30    1890   1305   0.10441   0.03423   0.03365   1305     45    1320    962
1990    39   0.16110   0.01910   0.01892    1683     32    1667   8317   0.18601   0.02302   0.02276   1833     42    1828   6484   0.35414   0.00967   0.00962   3249     31    3254   3235   0.18878   0.01078   0.01072   1899     21    1905   1335   0.10997   0.02418   0.02389   1335     33    1346   1007
1990    40   0.15106   0.01405   0.01395    1651     23    1639   8349   0.18333   0.01547   0.01535   1823     28    1820   6526   0.35771   0.00653   0.00651   3260     21    3263   3266   0.19185   0.00758   0.00755   1910     15    1914   1356   0.11605   0.01889   0.01871   1356     26    1363   1039
1990    41   0.13755   0.00974   0.00969    1628     16    1620   8372   0.18181   0.00947   0.00943   1818     17    1817   6554   0.36253   0.00403   0.00402   3267     13    3269   3288   0.19571   0.00521   0.00519   1917     10    1919   1371   0.12240   0.01304   0.01295   1371     18    1376   1065
1990    42   0.12448   0.00605   0.00603    1612     10    1607   8388   0.18010   0.00526   0.00525   1816     10    1816   6572   0.36563   0.00238   0.00238   3271      8    3272   3301   0.20038   0.00301   0.00301   1920      6    1921   1381   0.12941   0.00831   0.00827   1381     11    1383   1083
1990    43   0.11599   0.00358   0.00357    1602      6    1600   8398   0.17495   0.00289   0.00289   1816      5    1817   6581   0.36342   0.00132   0.00132   3273      4    3273   3309   0.20588   0.00173   0.00173   1922      3    1923   1386   0.13976   0.00513   0.00512   1386      7    1388   1095
1990    44   0.11225   0.00182   0.00182    1597      3    1595   8403   0.16549   0.00137   0.00137   1817      2    1817   6586   0.35478   0.00058   0.00058   3273      2    3274   3313   0.21156   0.00086   0.00086   1923      2    1924   1390   0.15591   0.00311   0.00311   1390      4    1390   1102
1990    45   0.10880   0.00072   0.00072    1594      1    1593   8406   0.15621   0.00059   0.00059   1817      1    1817   6589   0.34395   0.00027   0.00027   3274      1    3274   3315   0.21754   0.00041   0.00041   1924      1    1924   1391   0.17350   0.00145   0.00145   1391      2    1392   1106
1990    46   0.09949   0.00042   0.00042    1593      1    1592   8407   0.14871   0.00025   0.00025   1817      0    1817   6590   0.33520   0.00011   0.00011   3274      0    3274   3316   0.22582   0.00016   0.00016   1924      0    1924   1392   0.19078   0.00072   0.00072   1392      1    1392   1108
1990    47   0.08900   0.00020   0.00020    1592      0    1592   8408   0.14142   0.00009   0.00009   1817      0    1818   6591   0.32501   0.00006   0.00006   3274      0    3274   3316   0.23370   0.00004   0.00004   1924      0    1924   1392   0.21087   0.00029   0.00029   1392      0    1392   1109
1990    48   0.08205   0.00012   0.00012    1592      0    1592   8408   0.13377   0.00003   0.00003   1818      0    1818   6591   0.30922   0.00002   0.00002   3274      0    3274   3316   0.23971   0.00003   0.00003   1924      0    1924   1392   0.23525   0.00015   0.00015   1392      0    1392   1109
1990    49   0.07687   0.00009   0.00009    1591      0    1591   8409   0.12528   0.00009   0.00009   1818      0    1818   6591   0.29089   0.00003   0.00003   3274      0    3274   3316   0.24472   0.00002   0.00002   1924      0    1924   1393   0.26224   0.00009   0.00009   1393      0    1393   1110
1990    50   0.07252   0.00000   0.00000    1591      0    1591   8409   0.11804   0.00000   0.00000   1818      0    1818   6591   0.27512   0.00000   0.00000   3274      0    3274   3317   0.24663   0.00000   0.00000   1924      0    1924   1393   0.28769   0.00000   0.00000   1393      0    1393   1110
1990    51   0.06803   0.00000   0.00000    1591      0    1591   8409   0.11269   0.00000   0.00000   1818      0    1818   6591   0.26271   0.00000   0.00000   3274      0    3274   3317   0.24666   0.00000   0.00000   1924      0    1924   1393   0.30991   0.00000   0.00000   1393      0    1393   1110
1990    52   0.06587   0.00000   0.00000    1591      0    1591   8409   0.10869   0.00000   0.00000   1818      0    1818   6591   0.25091   0.00000   0.00000   3274      0    3274   3317   0.24484   0.00000   0.00000   1924      0    1924   1393   0.32969   0.00000   0.00000   1393      0    1393   1110
1990    53   0.06653   0.00000   0.00000    1591      0    1591   8409   0.10484   0.00000   0.00000   1818      0    1818   6591   0.24031   0.00000   0.00000   3274      0    3274   3317   0.24063   0.00000   0.00000   1924      0    1924   1393   0.34769   0.00000   0.00000   1393      0    1393   1110
1990    54   0.06401   0.00000   0.00000    1591      0    1591   8409   0.10090   0.00000   0.00000   1818      0    1818   6591   0.23303   0.00000   0.00000   3274      0    3274   3317   0.23834   0.00000   0.00000   1924      0    1924   1393   0.36372   0.00000   0.00000   1393      0    1393   1110
1990    55+  0.06103   0.00000   0.00000    1591      0    1591   8409   0.09915   0.00000   0.00000   1818      0    1818   6591   0.23018   0.00000   0.00000   3274      0    3274   3317   0.23841   0.00000   0.00000   1924      0    1924   1393   0.37123   0.00000   0.00000   1393      0    1393   1110
1991    12-  1.00000   0.00022   0.00022   10000      2    9999      0   0.00000         .         .      0      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1991    13   0.99917   0.00118   0.00118    9998     12    9992      2   0.00082   0.03902   0.03828      2      0       8      0   0.00002   0.19474   0.17746      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1991    14   0.99581   0.00554   0.00552    9986     55    9958     14   0.00405   0.05157   0.05027     14      2      41      0   0.00014   0.06212   0.06025      0      0       1      0   0.00000   0.47639   0.38475      0      0       0      0   0.00000         .         .      0      0       0      0
1991    15   0.98497   0.01673   0.01660    9931    165    9848     69   0.01420   0.08146   0.07827     67     12     147      2   0.00078   0.09879   0.09414      2      0       5      0   0.00004   0.17148   0.15794      0      0       0      0   0.00000         .         .      0      0       0      0
1991    16   0.96116   0.03381   0.03324    9766    325    9604    234   0.03541   0.11759   0.11106    220     43     370     14   0.00316   0.12461   0.11730     14      3      25      1   0.00025   0.13771   0.12883      0      0       1      0   0.00002   0.27823   0.24425      0      0       0      0
1991    17   0.92236   0.05285   0.05149    9441    486    9198    559   0.06753   0.14728   0.13718    501    104     710     58   0.00895   0.16272   0.15048     54     14      84      4   0.00106   0.14041   0.13120      3      1       7      0   0.00010   0.17842   0.16381      0      0       0      0
1991    18   0.87077   0.07197   0.06947    8955    622    8644   1045   0.10598   0.17509   0.16100    882    197    1122    162   0.01968   0.19478   0.17750    145     40     203     17   0.00313   0.19024   0.17371     16      5      28      1   0.00044   0.17355   0.15969      1      0       3      0
1991    19   0.81333   0.08176   0.07855    8333    655    8006   1667   0.14385   0.17766   0.16317   1308    272    1529    359   0.03459   0.19769   0.17991    302     75     381     57   0.00695   0.19042   0.17386     50     14      73      6   0.00128   0.18781   0.17169      6      2      11      1
1991    20   0.75802   0.08259   0.07932    7679    609    7374   2321   0.17406   0.18376   0.16829   1691    341    1853    630   0.05217   0.19868   0.18073    498    118     595    132   0.01268   0.21323   0.19269    112     31     146     20   0.00307   0.20268   0.18403     20      6      31      3
1991    21   0.70760   0.08064   0.07751    7069    548    6796   2931   0.19394   0.18914   0.17280   1960    390    2064    971   0.07185   0.19726   0.17955    720    163     825    251   0.02043   0.21461   0.19381    199     52     244     52   0.00618   0.22911   0.20556     52     16      71      9
1991    22   0.65813   0.08113   0.07797    6522    508    6267   3478   0.20733   0.19434   0.17713   2117    424    2184   1361   0.09381   0.18007   0.16520    948    190    1057    413   0.03028   0.17597   0.16174    309     64     363    104   0.01045   0.18652   0.17061    104     24     129     25
1991    23   0.60708   0.08391   0.08053    6013    484    5771   3987   0.21866   0.18922   0.17286   2201    426    2253   1786   0.11720   0.15936   0.14760   1182    205    1285    604   0.04155   0.14940   0.13902    436     74     493    168   0.01551   0.17075   0.15732    168     34     198     49
1991    24   0.55826   0.08604   0.08249    5529    456    5301   4471   0.22806   0.17737   0.16292   2259    408    2303   2212   0.13972   0.13964   0.13053   1404    209    1496    809   0.05310   0.12478   0.11745    567     78     625    242   0.02086   0.15026   0.13976    242     41     275     83
1991    25   0.51031   0.09358   0.08940    5073    453    4846   4927   0.23637   0.17568   0.16149   2307    412    2347   2621   0.16237   0.12537   0.11797   1603    212    1695   1017   0.06465   0.11391   0.10778    698     86     755    320   0.02631   0.13962   0.13051    320     50     357    124
1991    26   0.46082   0.10160   0.09669    4619    447    4396   5381   0.24448   0.17093   0.15748   2348    408    2386   3033   0.18633   0.11174   0.10583   1803    211    1892   1230   0.07642   0.10006   0.09529    824     88     881    406   0.03195   0.12408   0.11684    406     55     445    174
1991    27   0.41381   0.10684   0.10143    4173    423    3961   5827   0.24927   0.16767   0.15470   2387    405    2414   3441   0.21029   0.10063   0.09581   1999    210    2088   1441   0.08875   0.08850   0.08475    948     89    1003    494   0.03788   0.11746   0.11095    494     63     534    229
1991    28   0.37006   0.11419   0.10802    3749    405    3547   6251   0.24960   0.17068   0.15726   2405    413    2418   3846   0.23382   0.09518   0.09086   2194    217    2283   1652   0.10204   0.08341   0.08007   1069     94    1126    582   0.04448   0.11088   0.10506    582     69     625    292
1991    29   0.33032   0.10399   0.09885    3344    331    3179   6656   0.24607   0.15578   0.14452   2397    372    2389   4258   0.25670   0.08049   0.07737   2389    199    2470   1869   0.11549   0.06895   0.06665   1193     86    1245    676   0.05142   0.09376   0.08956    676     67     716    361
1991    30   0.29507   0.10156   0.09665    3014    291    2868   6986   0.23992   0.14986   0.13941   2356    350    2337   4631   0.27774   0.07342   0.07082   2563    194    2636   2068   0.12849   0.06248   0.06059   1306     85    1357    762   0.05878   0.08602   0.08248    762     69     802    429
1991    31   0.26552   0.09449   0.09023    2723    246    2600   7277   0.23224   0.14283   0.13331   2297    324    2266   4981   0.29527   0.06783   0.06560   2720    189    2783   2261   0.14071   0.05834   0.05669   1414     85    1463    847   0.06627   0.08273   0.07944    847     73     887    498
1991    32   0.24522   0.08222   0.07898    2477    196    2379   7523   0.22257   0.12797   0.12027   2219    279    2183   5305   0.30836   0.05778   0.05616   2854    168    2908   2450   0.15102   0.05014   0.04891   1518     78    1561    932   0.07284   0.07370   0.07108    932     71     969    571
1991    33   0.22858   0.07103   0.06859    2281    156    2203   7719   0.21327   0.11072   0.10492   2135    233    2101   5584   0.31889   0.05038   0.04914   2966    151    3005   2618   0.16002   0.04483   0.04385   1607     74    1645   1011   0.07923   0.06773   0.06551   1011     71    1046    642
1991    34   0.21224   0.06028   0.05852    2125    124    2063   7875   0.20624   0.09335   0.08919   2059    189    2029   5817   0.32814   0.04152   0.04067   3047    128    3077   2769   0.16788   0.03694   0.03627   1685     63    1717   1084   0.08550   0.05799   0.05636   1084     65    1115    713
1991    35   0.19966   0.05270   0.05134    2000    103    1949   8000   0.20041   0.07803   0.07510   1994    154    1970   6006   0.33486   0.03426   0.03368   3109    107    3131   2897   0.17407   0.03168   0.03119   1749     56    1775   1148   0.09100   0.05322   0.05184   1148     63    1175    778
1991    36   0.19090   0.04390   0.04296    1898     82    1857   8102   0.19539   0.06336   0.06141   1943    122    1924   6160   0.33929   0.02724   0.02688   3155     86    3172   3004   0.17862   0.02702   0.02666   1800     49    1819   1204   0.09580   0.04798   0.04686   1204     59    1228    840
1991    37   0.18382   0.03440   0.03382    1816     61    1785   8184   0.19131   0.04798   0.04685   1902     91    1888   6282   0.34349   0.02062   0.02041   3191     66    3203   3091   0.18176   0.02086   0.02065   1838     39    1851   1253   0.09962   0.03985   0.03907   1253     51    1272    899
1991    38   0.17542   0.02786   0.02747    1755     48    1731   8245   0.18853   0.03727   0.03659   1873     69    1863   6372   0.34859   0.01561   0.01549   3215     50    3225   3157   0.18439   0.01696   0.01682   1865     32    1874   1292   0.10307   0.03483   0.03423   1292     46    1307    950
1991    39   0.16628   0.01992   0.01972    1707     34    1690   8293   0.18693   0.02450   0.02420   1852     45    1846   6442   0.35261   0.00988   0.00983   3234     32    3241   3207   0.18722   0.01123   0.01116   1884     21    1889   1324   0.10696   0.02500   0.02470   1324     33    1334    996
1991    40   0.15841   0.01427   0.01417    1673     24    1661   8327   0.18502   0.01652   0.01639   1840     30    1837   6487   0.35492   0.00664   0.00662   3248     22    3252   3239   0.18991   0.00773   0.00770   1895     15    1898   1345   0.11173   0.01963   0.01944   1345     27    1352   1029
1991    41   0.14927   0.00987   0.00982    1649     16    1641   8351   0.18277   0.01014   0.01009   1834     19    1832   6517   0.35815   0.00425   0.00424   3256     14    3259   3261   0.19253   0.00521   0.00519   1901     10    1903   1359   0.11728   0.01453   0.01442   1359     20    1364   1055
1991    42   0.13646   0.00599   0.00597    1633     10    1628   8367   0.18151   0.00569   0.00568   1831     10    1831   6536   0.36272   0.00255   0.00255   3261      8    3262   3275   0.19609   0.00319   0.00319   1905      6    1906   1369   0.12322   0.00951   0.00946   1369     13    1372   1075
1991    43   0.12388   0.00338   0.00337    1623      5    1621   8377   0.17994   0.00294   0.00294   1831      5    1831   6546   0.36569   0.00142   0.00142   3263      5    3264   3283   0.20059   0.00183   0.00183   1908      4    1908   1375   0.12990   0.00577   0.00575   1375      8    1377   1088
1991    44   0.11568   0.00178   0.00178    1618      3    1616   8382   0.17489   0.00145   0.00145   1831      3    1831   6552   0.36344   0.00066   0.00066   3264      2    3264   3288   0.20597   0.00093   0.00093   1909      2    1909   1379   0.14003   0.00299   0.00298   1379      4    1380   1096
1991    45   0.11211   0.00082   0.00082    1615      1    1614   8385   0.16547   0.00066   0.00066   1831      1    1831   6554   0.35479   0.00031   0.00031   3264      1    3264   3290   0.21158   0.00049   0.00049   1909      1    1909   1381   0.15605   0.00155   0.00155   1381      2    1381   1100
1991    46   0.10874   0.00038   0.00038    1614      1    1613   8386   0.15620   0.00024   0.00024   1831      0    1831   6555   0.34395   0.00010   0.00010   3265      0    3265   3291   0.21754   0.00019   0.00019   1909      0    1909   1382   0.17357   0.00078   0.00078   1382      1    1382   1103
