Sweden, Cohort fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1985    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1985    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1986    13     1   10000   0.00009   0.00009      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1986    14     1    9999   0.00009   0.00009      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1986    15     5    9998   0.00047   0.00047      2     0      2   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1986    16    19    9993   0.00193   0.00193      7     1      7   0.03521   0.08520      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1986    17    46    9974   0.00459   0.00458     26     2     25   0.04352   0.08102      1      0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1986    18    76    9928   0.00767   0.00764     72    10     69   0.09448   0.13983      3      0      3   0.05116   0.14192      0      0      0         .         .      0      0      0         .         .       0        .
1986    19   159    9853   0.01626   0.01613    147    16    135   0.07856   0.12002     12      1     12   0.07657   0.12408      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1986    20   236    9694   0.02464   0.02434    306    36    278   0.09600   0.13050     28      3     27   0.07168   0.11630      2      0      2   0.00000   0.00000      0      0      0         .         .       0        .
1986    21   321    9458   0.03449   0.03391    542    81    478   0.13572   0.16978     65      7     60   0.07257   0.11751      5      1      5   0.06603   0.10934      0      0      0         .         .       0        .
1986    22   376    9137   0.04200   0.04114    863   123    717   0.14527   0.17092    146     17    134   0.08999   0.12555     12      2     11   0.09336   0.15476      1      0      1   0.12414   0.32725       0     4.00
1986    23   416    8761   0.04861   0.04746   1239   191    970   0.17661   0.19704    268     30    240   0.09330   0.12471     29      4     26   0.09162   0.13707      2      1      2   0.12569   0.22440       0     4.08
1986    24   472    8345   0.05817   0.05652   1655   239   1195   0.18239   0.20014    460     44    401   0.08927   0.11095     59      7     53   0.09948   0.13475      6      1      6   0.14260   0.22792       1     4.12
1986    25   501    7874   0.06574   0.06364   2126   297   1428   0.19438   0.20826    699     59    596   0.08268   0.09921    103     13     90   0.11821   0.14822     13      2     13   0.08466   0.12801       2     4.16
1986    26   559    7373   0.07879   0.07581   2627   345   1631   0.19836   0.21138    996     84    834   0.08688   0.10048    162     17    136   0.09997   0.12457     26      5     26   0.14140   0.18673       4     4.14
1986    27   572    6814   0.08763   0.08395   3186   408   1845   0.21145   0.22087   1341    110   1095   0.08881   0.10086    246     28    203   0.11467   0.13799     43      9     43   0.15237   0.20157       9     4.20
1986    28   629    6242   0.10614   0.10079   3758   462   2010   0.22047   0.22966   1748    136   1392   0.08724   0.09745    356     32    285   0.09497   0.11223     71     12     71   0.13863   0.16974      17     4.24
1986    29   641    5613   0.12118   0.11425   4387   495   2177   0.22017   0.22755   2210    162   1718   0.08570   0.09402    492     43    389   0.09582   0.11044    103     20    103   0.15759   0.19034      29     4.29
1986    30     .    4971         .         .   5029     .   2323         .         .   2706      .   2052         .         .    654      .    507         .         .    146      .    146         .         .      49     4.34
1986    31     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    32     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    33     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    34     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    35     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    36     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    37     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    38     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    39     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    40     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    41     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    42     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    43     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    44     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1986    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1987    13     0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1987    14     1   10000   0.00011   0.00011      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1987    15     5    9999   0.00049   0.00049      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1987    16    19    9994   0.00195   0.00194      6     0      6   0.01161   0.03016      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1987    17    42    9975   0.00427   0.00426     25     2     25   0.03562   0.06442      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1987    18    71    9932   0.00718   0.00716     68     7     66   0.07342   0.10889      2      0      2   0.03384   0.09951      0      0      0         .         .      0      0      0         .         .       0        .
1987    19   151    9861   0.01544   0.01532    139    16    130   0.08126   0.12344      9      2      9   0.09999   0.18179      0      0      0   0.19963   0.99073      0      0      0         .         .       0        .
1987    20   240    9710   0.02508   0.02477    290    36    265   0.09743   0.13506     25      3     23   0.08018   0.13637      2      0      2   0.11688   0.21949      0      0      0   0.49717   0.98875       0     4.00
1987    21   301    9469   0.03231   0.03179    531    78    470   0.13382   0.16562     61      6     56   0.06263   0.10299      5      1      4   0.21117   0.31516      1      0      1   0.00000   0.00000       0     4.33
1987    22   360    9168   0.04001   0.03923    832   124    693   0.15338   0.17943    139     14    128   0.07477   0.10710     11      1      9   0.07971   0.13641      2      0      2   0.13561   0.17781       0     4.09
1987    23   402    8809   0.04666   0.04560   1191   180    928   0.17335   0.19403    263     28    239   0.08902   0.11740     24      4     21   0.11030   0.17330      3      1      3   0.13498   0.21465       1     4.17
1987    24   473    8407   0.05788   0.05625   1593   235   1150   0.18560   0.20477    443     43    391   0.08887   0.11073     52      7     46   0.11148   0.15567      7      1      7   0.12744   0.19383       1     4.17
1987    25   512    7934   0.06662   0.06447   2066   275   1387   0.18289   0.19846    679     60    583   0.08669   0.10271     96     10     82   0.09589   0.12500     14      3     14   0.16203   0.22153       3     4.18
1987    26   558    7423   0.07814   0.07520   2577   367   1623   0.21374   0.22630    954     85    798   0.09023   0.10620    156     16    131   0.09932   0.12514     24      7     24   0.22698   0.30430       6     4.23
1987    27   566    6864   0.08596   0.08242   3136   404   1814   0.21298   0.22249   1321    107   1081   0.08722   0.09918    240     24    200   0.10034   0.12119     41      8     41   0.14918   0.19367      13     4.32
1987    28   613    6299   0.10231   0.09733   3701   464   1976   0.22630   0.23483   1725    131   1377   0.08470   0.09495    348     32    283   0.09757   0.11454     65     11     65   0.13969   0.17460      21     4.32
1987    29     .    5686         .         .   4314     .   2125         .         .   2189      .   1711         .         .    478      .    381         .         .     97      .     97         .         .      32     4.33
1987    30     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    31     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    32     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    33     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    34     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    35     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    36     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    37     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    38     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    39     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    40     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    41     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    42     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    43     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    44     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1987    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1988    13     0   10000   0.00002   0.00002      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1988    14     1   10000   0.00009   0.00009      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1988    15     5    9999   0.00048   0.00048      1     0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1988    16    16    9994   0.00159   0.00159      6     1      6   0.06438   0.14637      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1988    17    45    9978   0.00448   0.00447     22     2     21   0.05724   0.11516      1      0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1988    18    71    9934   0.00721   0.00718     66     6     63   0.06040   0.09180      3      1      3   0.11709   0.20875      0      0      0         .         .      0      0      0         .         .       0        .
1988    19   146    9862   0.01491   0.01480    138    17    129   0.08814   0.13229      9      2      8   0.10506   0.20126      1      0      1   0.00000   0.00000      0      0      0         .         .       0        .
1988    20   244    9716   0.02548   0.02516    284    36    258   0.09970   0.14002     26      3     24   0.07901   0.13381      2      0      2   0.08821   0.14112      0      0      0         .         .       0        .
1988    21   310    9472   0.03330   0.03275    528    78    466   0.13348   0.16677     62      8     57   0.08824   0.14252      6      0      5   0.03629   0.06326      0      0      0   0.00000   0.00000       0     4.00
1988    22   348    9162   0.03873   0.03799    838   126    698   0.15588   0.18064    140     16    126   0.08657   0.12444     14      2     13   0.08949   0.13765      1      0      1   0.10422   0.24420       0     4.00
1988    23   393    8814   0.04563   0.04461   1186   183    920   0.17839   0.19877    266     27    237   0.08739   0.11609     29      4     27   0.09909   0.14269      2      1      2   0.18313   0.32674       0     4.07
1988    24   454    8420   0.05545   0.05396   1580   224   1131   0.17969   0.19800    449     42    392   0.08608   0.10608     57      8     51   0.12637   0.16781      6      1      6   0.11940   0.20000       1     4.15
1988    25   493    7966   0.06382   0.06185   2034   294   1361   0.20138   0.21607    673     65    574   0.09381   0.11254     98     12     84   0.10946   0.14388     15      3     15   0.16340   0.23003       2     4.15
1988    26   547    7473   0.07599   0.07321   2527   364   1560   0.22015   0.23310    967     94    804   0.10010   0.11688    163     17    136   0.09804   0.12568     27      8     27   0.22719   0.29979       6     4.21
1988    27   597    6926   0.09011   0.08623   3074   402   1743   0.21827   0.23051   1331    112   1074   0.09177   0.10416    257     29    213   0.11519   0.13750     44     10     44   0.17867   0.23827      14     4.31
1988    28     .    6329         .         .   3671     .   1939         .         .   1732      .   1364         .         .    369      .    296         .         .     73      .     73         .         .      24     4.33
1988    29     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    30     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    31     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    32     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    33     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    34     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    35     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    36     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    37     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    38     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    39     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    40     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    41     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    42     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    43     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    44     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1988    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1989    13     0   10000   0.00003   0.00003      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1989    14     1   10000   0.00013   0.00013      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1989    15     6    9998   0.00059   0.00059      2     0      2   0.03699   0.09964      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1989    16    18    9992   0.00182   0.00182      8     0      7   0.01019   0.02264      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1989    17    42    9974   0.00417   0.00416     26     2     25   0.03661   0.06531      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1989    18    73    9933   0.00735   0.00732     67     5     65   0.05490   0.08321      2      0      2   0.07241   0.16499      0      0      0         .         .      0      0      0         .         .       0        .
1989    19   146    9860   0.01487   0.01476    140    17    133   0.08881   0.13171      7      1      7   0.04211   0.09199      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1989    20   235    9714   0.02453   0.02423    286    40    261   0.11260   0.15472     25      3     24   0.06814   0.12148      1      0      1   0.00000   0.00000      0      0      0         .         .       0        .
1989    21   288    9479   0.03081   0.03034    521    70    456   0.12474   0.15447     65      9     61   0.09710   0.14575      4      0      4   0.05900   0.12324      0      0      0         .         .       0        .
1989    22   331    9191   0.03665   0.03599    809   112    673   0.14352   0.16683    136     14    123   0.08080   0.11317     13      1     12   0.05034   0.07674      0      0      0   0.00000   0.00000       0     4.00
1989    23   378    8861   0.04361   0.04268   1139   177    891   0.17880   0.19893    248     27    221   0.09001   0.12067     27      4     25   0.09684   0.14109      1      0      1   0.14498   0.32636       0     4.00
1989    24   436    8482   0.05275   0.05139   1518   230   1092   0.19224   0.21038    425     45    372   0.09759   0.12180     53      7     48   0.10860   0.15118      5      1      5   0.08809   0.15263       0     4.09
1989    25   501    8047   0.06426   0.06226   1953   280   1298   0.19849   0.21540    655     60    556   0.09018   0.10798     99     16     86   0.15084   0.18903     12      4     12   0.17557   0.29197       1     4.10
1989    26   571    7546   0.07869   0.07571   2454   351   1520   0.21546   0.23107    935     86    776   0.09485   0.11105    159     21    130   0.12778   0.15988     29      4     29   0.11337   0.15454       5     4.17
1989    27     .    6974         .         .   3026     .   1740         .         .   1286      .   1041         .         .    245      .    195         .         .     49      .     49         .         .       9     4.19
1989    28     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    29     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    30     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    31     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    32     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    33     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    34     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    35     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    36     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    37     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    38     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    39     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    40     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    41     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    42     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    43     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    44     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    54     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1989    55+    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1990    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1990    13     0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1990    14     1   10000   0.00011   0.00011      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1990    15     5    9999   0.00052   0.00052      1     0      1   0.04344   0.14245      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1990    16    15    9994   0.00151   0.00151      6     0      6   0.02319   0.05095      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1990    17    37    9979   0.00373   0.00372     21     2     21   0.06530   0.11938      0      0      0   0.09503   0.33075      0      0      0         .         .      0      0      0         .         .       0        .
1990    18    67    9942   0.00681   0.00679     58     5     56   0.06072   0.09473      3      0      3   0.00000   0.00000      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1990    19   143    9874   0.01463   0.01453    126    13    118   0.06940   0.10793      8      2      8   0.12398   0.20862      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1990    20   212    9731   0.02206   0.02182    269    38    248   0.11210   0.15152     21      3     19   0.09213   0.17491      2      0      2   0.04421   0.08251      0      0      0         .         .       0        .
1990    21   266    9518   0.02835   0.02795    482    73    423   0.14047   0.17251     59      7     53   0.08391   0.13558      5      2      5   0.21222   0.33001      0      0      0   0.00000   0.00000       0     4.00
1990    22   331    9252   0.03638   0.03573    748   116    616   0.15994   0.18782    132     16    119   0.09231   0.13108     12      1     11   0.07543   0.12621      2      0      2   0.05998   0.08215       0     4.00
1990    23   366    8922   0.04191   0.04105   1078   169    831   0.18204   0.20362    247     28    219   0.09494   0.12561     28      3     25   0.07878   0.11773      3      1      3   0.12699   0.18606       0     4.05
1990    24   424    8555   0.05080   0.04954   1445   227   1028   0.20117   0.22046    417     42    361   0.09225   0.11587     56      7     50   0.10754   0.14517      6      2      6   0.16344   0.26003       1     4.12
1990    25   520    8132   0.06605   0.06394   1868   286   1225   0.21289   0.23323    643     65    546   0.09924   0.11930     97     10     84   0.08999   0.11944     13      3     13   0.15477   0.21339       2     4.17
